iter,dgp,e_ii,sutva_status,tau_hat,se_hat,ci_low,ci_high
884,DGP 1: No investor communication,0,Fulfilled,9.205625000000012,1.359603004879643,6.5408031104359114,11.870446889564112
884,DGP 2: Investor communication,1,Violated,7.404374999999991,1.7079767113622877,4.056740645729907,10.752009354270076
885,DGP 1: No investor communication,0,Fulfilled,8.163124999999983,1.3113440019502223,5.592890756177548,10.733359243822418
885,DGP 2: Investor communication,1,Violated,10.166250000000002,1.7666219413197217,6.703670995013347,13.628829004986656
886,DGP 1: No investor communication,0,Fulfilled,9.829375000000022,1.356113928970468,7.171391699217905,12.48735830078214
886,DGP 2: Investor communication,1,Violated,6.3599999999999905,1.7891727308831682,2.853221447468981,9.866778552531
887,DGP 1: No investor communication,0,Fulfilled,8.932499999999997,1.3304009691117988,6.324914100540871,11.540085899459124
887,DGP 2: Investor communication,1,Violated,7.0918750000000035,1.7957012846379907,3.572300482109542,10.611449517890465
888,DGP 1: No investor communication,0,Fulfilled,7.385624999999999,1.3538323165141675,4.7321136596322315,10.039136340367767
888,DGP 2: Investor communication,1,Violated,7.841874999999994,1.7277483164814469,4.455488299696357,11.22826170030363
889,DGP 1: No investor communication,0,Fulfilled,7.6043749999999894,1.3586969432347404,4.941328991259898,10.267421008740081
889,DGP 2: Investor communication,1,Violated,10.525625000000002,1.656887562024074,7.278125378432817,13.773124621567186
890,DGP 1: No investor communication,0,Fulfilled,9.551875000000003,1.3649943136413267,6.876486145263002,12.227263854737004
890,DGP 2: Investor communication,1,Violated,8.626250000000008,1.6908813588224871,5.312122536707934,11.940377463292082
891,DGP 1: No investor communication,0,Fulfilled,9.11875000000001,1.3065923803896289,6.557828934436337,11.679671065563682
891,DGP 2: Investor communication,1,Violated,8.917499999999988,1.7396747782154445,5.507737434697717,12.32726256530226
892,DGP 1: No investor communication,0,Fulfilled,7.2437499999999995,1.288261679198599,4.718757108770745,9.768742891229254
892,DGP 2: Investor communication,1,Violated,7.649374999999997,1.7809761984874959,4.158661650964506,11.140088349035489
893,DGP 1: No investor communication,0,Fulfilled,9.710000000000013,1.3211614058960313,7.120523644443792,12.299476355556234
893,DGP 2: Investor communication,1,Violated,7.663125000000004,1.732887283862674,4.266665923629163,11.059584076370847
894,DGP 1: No investor communication,0,Fulfilled,8.712500000000011,1.2877988986433768,6.1884141586589925,11.236585841341029
894,DGP 2: Investor communication,1,Violated,9.755624999999995,1.6901897319537496,6.442853125370646,13.068396874629343
895,DGP 1: No investor communication,0,Fulfilled,8.071875000000004,1.3460921307887712,5.433534423654012,10.710215576345995
895,DGP 2: Investor communication,1,Violated,5.44999999999999,1.7221416324655257,2.07460240036756,8.82539759963242
896,DGP 1: No investor communication,0,Fulfilled,8.013125000000011,1.3819573616826557,5.304488571102006,10.721761428898017
896,DGP 2: Investor communication,1,Violated,7.7837499999999915,1.7076698647090975,4.436717065170161,11.130782934829822
897,DGP 1: No investor communication,0,Fulfilled,7.75062499999998,1.383391938561721,5.039176800419007,10.462073199580953
897,DGP 2: Investor communication,1,Violated,6.464999999999977,1.7420512687897087,3.050579513172148,9.879420486827806
898,DGP 1: No investor communication,0,Fulfilled,7.001875000000008,1.3478973006102373,4.359996290803943,9.643753709196073
898,DGP 2: Investor communication,1,Violated,7.769375000000011,1.7033631380197065,4.430783249481387,11.107966750518635
899,DGP 1: No investor communication,0,Fulfilled,7.274999999999965,1.3146837153461652,4.698219917921481,9.851780082078449
899,DGP 2: Investor communication,1,Violated,8.128749999999991,1.7784831471364573,4.6429230316125345,11.614576968387448
900,DGP 1: No investor communication,0,Fulfilled,8.451249999999977,1.3852185087688507,5.7362217228130294,11.166278277186924
900,DGP 2: Investor communication,1,Violated,8.896250000000004,1.708061114600028,5.54845021538395,12.244049784616058
901,DGP 1: No investor communication,0,Fulfilled,8.267499999999984,1.2954902322352022,5.728339144818988,10.80666085518098
901,DGP 2: Investor communication,1,Violated,7.6943749999999955,1.716684037598161,4.3296742863076005,11.05907571369239
902,DGP 1: No investor communication,0,Fulfilled,9.318125000000014,1.2982001614566556,6.773652683544969,11.862597316455059
902,DGP 2: Investor communication,1,Violated,8.595624999999972,1.7391918643655855,5.186808945843424,12.00444105415652
903,DGP 1: No investor communication,0,Fulfilled,8.61499999999999,1.3702501540607301,5.929309698040958,11.30069030195902
903,DGP 2: Investor communication,1,Violated,7.181874999999993,1.698958686844381,3.8519159737850064,10.511834026214979
904,DGP 1: No investor communication,0,Fulfilled,6.845625000000024,1.324907131917205,4.248807021442302,9.442442978557747
904,DGP 2: Investor communication,1,Violated,6.907499999999988,1.786422190885404,3.4061125058645962,10.40888749413538
905,DGP 1: No investor communication,0,Fulfilled,9.691250000000013,1.3412653414420455,7.062369930773603,12.320130069226423
905,DGP 2: Investor communication,1,Violated,8.646874999999985,1.7870051717799653,5.144344863311254,12.149405136688717
906,DGP 1: No investor communication,0,Fulfilled,7.591874999999986,1.3750179415462027,4.896839834569429,10.286910165430543
906,DGP 2: Investor communication,1,Violated,5.587500000000038,1.7766513899060228,2.105263275784233,9.069736724215842
907,DGP 1: No investor communication,0,Fulfilled,9.552500000000002,1.3495379389785607,6.907405639602024,12.19759436039798
907,DGP 2: Investor communication,1,Violated,7.684999999999961,1.751363545360594,4.252327451093198,11.117672548906725
908,DGP 1: No investor communication,0,Fulfilled,5.268124999999994,1.3032547233929064,2.713745742149898,7.82250425785009
908,DGP 2: Investor communication,1,Violated,10.015624999999975,1.7184981550632614,6.647368616075983,13.383881383923967
909,DGP 1: No investor communication,0,Fulfilled,10.956249999999995,1.3211427289652682,8.36681025122807,13.54568974877192
909,DGP 2: Investor communication,1,Violated,6.691875000000023,1.7228876807034426,3.3150151458212753,10.06873485417877
910,DGP 1: No investor communication,0,Fulfilled,8.69562499999998,1.3539538084901177,6.041875535359349,11.349374464640611
910,DGP 2: Investor communication,1,Violated,10.592500000000019,1.7526739028009617,7.157259150510134,14.027740849489904
911,DGP 1: No investor communication,0,Fulfilled,8.518750000000013,1.3479699329464387,5.876728931424993,11.160771068575034
911,DGP 2: Investor communication,1,Violated,7.6756249999999895,1.7395919146854557,4.266024847216496,11.085225152783483
912,DGP 1: No investor communication,0,Fulfilled,11.62750000000001,1.328098641762819,9.024426662144885,14.230573337855136
912,DGP 2: Investor communication,1,Violated,8.811250000000006,1.7422777563344227,5.396385597584538,12.226114402415476
913,DGP 1: No investor communication,0,Fulfilled,9.516875000000013,1.3440853684148804,6.882467677906847,12.151282322093179
913,DGP 2: Investor communication,1,Violated,7.036250000000003,1.770757371184743,3.5655655524779064,10.506934447522099
914,DGP 1: No investor communication,0,Fulfilled,8.586875000000003,1.3507222298974775,5.939459429400947,11.234290570599057
914,DGP 2: Investor communication,1,Violated,6.293125000000002,1.677640082893854,3.004950437528048,9.581299562471955
915,DGP 1: No investor communication,0,Fulfilled,6.657499999999983,1.317571187328195,4.075060472836721,9.239939527163244
915,DGP 2: Investor communication,1,Violated,8.881250000000042,1.7174094881645248,5.515127403197574,12.24737259680251
916,DGP 1: No investor communication,0,Fulfilled,9.406250000000004,1.3168341536145045,6.825255058915575,11.987244941084432
916,DGP 2: Investor communication,1,Violated,9.52187499999999,1.708556057750048,6.173105126809897,12.870644873190084
917,DGP 1: No investor communication,0,Fulfilled,9.373750000000012,1.313205228750086,6.799867751649844,11.94763224835018
917,DGP 2: Investor communication,1,Violated,3.010624999999994,1.7473012369893974,-0.41408542449922514,6.435335424499213
918,DGP 1: No investor communication,0,Fulfilled,8.996249999999982,1.394343102963734,6.263337518191063,11.7291624818089
918,DGP 2: Investor communication,1,Violated,5.5056250000000055,1.835532002452952,1.9079822751922197,9.103267724807791
919,DGP 1: No investor communication,0,Fulfilled,6.074375000000005,1.337068476591785,3.4537207858801064,8.695029214119904
919,DGP 2: Investor communication,1,Violated,7.001875000000039,1.7881057168065748,3.4971877950591526,10.506562204940925
920,DGP 1: No investor communication,0,Fulfilled,9.010000000000005,1.3717555657193745,6.321359091190031,11.69864090880998
920,DGP 2: Investor communication,1,Violated,7.471250000000007,1.6826270880712877,4.173300907380282,10.769199092619731
921,DGP 1: No investor communication,0,Fulfilled,10.23625000000001,1.3523722316138935,7.5856004260367795,12.886899573963241
921,DGP 2: Investor communication,1,Violated,9.688124999999971,1.708149626992633,6.34015173109441,13.036098268905532
922,DGP 1: No investor communication,0,Fulfilled,7.725000000000007,1.3608523962003534,5.057729303447314,10.3922706965527
922,DGP 2: Investor communication,1,Violated,4.758125000000026,1.7274542620643771,1.3723146463538471,8.143935353646206
923,DGP 1: No investor communication,0,Fulfilled,7.161250000000008,1.3055449541531745,4.602381889859785,9.72011811014023
923,DGP 2: Investor communication,1,Violated,6.59062500000004,1.7554829373680396,3.1498784427586823,10.031371557241398
924,DGP 1: No investor communication,0,Fulfilled,9.414375000000005,1.3466787958998239,6.77488456003635,12.05386543996366
924,DGP 2: Investor communication,1,Violated,7.346250000000028,1.751869406523002,3.912585963214944,10.779914036785112
925,DGP 1: No investor communication,0,Fulfilled,9.951874999999994,1.3537862504181335,7.298453949180452,12.605296050819536
925,DGP 2: Investor communication,1,Violated,6.194999999999986,1.7342105170270823,2.7959473866269047,9.594052613373067
926,DGP 1: No investor communication,0,Fulfilled,7.902499999999996,1.331395700235034,5.29296442753933,10.512035572460663
926,DGP 2: Investor communication,1,Violated,7.741250000000004,1.755073536652114,4.301305868161862,11.181194131838147
927,DGP 1: No investor communication,0,Fulfilled,9.4718749999999865,1.347874282088167,6.8300414071071796,12.113708592892793
927,DGP 2: Investor communication,1,Violated,8.205624999999978,1.7375824702406897,4.799963358328227,11.611286641671729
928,DGP 1: No investor communication,0,Fulfilled,11.753749999999988,1.3176263578520366,9.171202338609996,14.33629766138998
928,DGP 2: Investor communication,1,Violated,7.374375000000008,1.7712575316643902,3.902710237937803,10.846039762062212
929,DGP 1: No investor communication,0,Fulfilled,8.935624999999998,1.343883817713565,6.301612717281411,11.569637282718585
929,DGP 2: Investor communication,1,Violated,6.747499999999983,1.7214678506832277,3.3734230126608566,10.12157698733911
930,DGP 1: No investor communication,0,Fulfilled,7.469374999999992,1.3560015126140479,4.811612035276458,10.127137964723527
930,DGP 2: Investor communication,1,Violated,11.876874999999991,1.7328111335800662,8.480565178183062,15.27318482181692
931,DGP 1: No investor communication,0,Fulfilled,10.30374999999999,1.3507174453988533,7.656343807018238,12.951156192981742
931,DGP 2: Investor communication,1,Violated,6.928124999999996,1.752661786257945,3.492907898934424,10.363342101065568
932,DGP 1: No investor communication,0,Fulfilled,9.04749999999999,1.3105502138249832,6.478821580903023,11.616178419096958
932,DGP 2: Investor communication,1,Violated,7.367500000000012,1.7495236597889017,3.9384336268137647,10.79656637318626
933,DGP 1: No investor communication,0,Fulfilled,7.626874999999989,1.3443514744091787,4.991946110157999,10.26180388984198
933,DGP 2: Investor communication,1,Violated,7.235625000000002,1.7234154024265802,3.8577308112439055,10.613519188756099
934,DGP 1: No investor communication,0,Fulfilled,8.178124999999994,1.3365312957714295,5.558523660287992,10.797726339711996
934,DGP 2: Investor communication,1,Violated,7.985624999999999,1.6979969134623032,4.657551049613884,11.313698950386113
935,DGP 1: No investor communication,0,Fulfilled,7.571875000000009,1.3327482626525824,4.959688405200948,10.18406159479907
935,DGP 2: Investor communication,1,Violated,9.875625000000007,1.7381461775571194,6.468858491988053,13.28239150801196
936,DGP 1: No investor communication,0,Fulfilled,6.748125,1.3420574132735152,4.1176924699839095,9.37855753001609
936,DGP 2: Investor communication,1,Violated,9.522499999999987,1.7333089969272146,6.125214366022647,12.919785633977327
937,DGP 1: No investor communication,0,Fulfilled,10.485624999999999,1.378042722525132,7.78466126385074,13.186588736149258
937,DGP 2: Investor communication,1,Violated,7.388125000000008,1.7487879296514979,3.9605006578830717,10.815749342116943
938,DGP 1: No investor communication,0,Fulfilled,9.365000000000004,1.3194698251075687,6.7788391427891685,11.951160857210839
938,DGP 2: Investor communication,1,Violated,8.32312500000003,1.725128886644385,4.941872382177035,11.704377617823024
939,DGP 1: No investor communication,0,Fulfilled,9.365625000000014,1.419011094334794,6.584363255103818,12.14688674489621
939,DGP 2: Investor communication,1,Violated,7.519999999999996,1.7497323860515919,4.0905245233388765,10.949475476661116
940,DGP 1: No investor communication,0,Fulfilled,7.911875000000016,1.3416553317687963,5.282230549733176,10.541519450266858
940,DGP 2: Investor communication,1,Violated,6.6437500000000025,1.739208541560941,3.234901258540558,10.052598741459446
941,DGP 1: No investor communication,0,Fulfilled,8.643750000000008,1.3081287060718243,6.079817736099232,11.207682263900784
941,DGP 2: Investor communication,1,Violated,9.483749999999988,1.7071688621696024,6.137699030147568,12.829800969852409
942,DGP 1: No investor communication,0,Fulfilled,10.207500000000008,1.327694226642362,7.605219315780979,12.809780684219039
942,DGP 2: Investor communication,1,Violated,9.064999999999996,1.7214895259357916,5.690880529165844,12.439119470834147
