timestep,dyad_idx,agent_name,agent_type,ii_edge,aa_edge,observation_depth,investor_wealth,investor_cumulative,dyad_investor_cumulative,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,agent_cumulative,episode
2,0,a1,max,0,0,4,20.0,-11.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,651
2,1,a2,fair,0,0,4,5.0,-15.0,-15.0,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,75.0,651
3,0,a1,max,0,0,4,20.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,651
3,1,a2,fair,0,0,4,23.75,3.75,3.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,86.25,651
4,0,a1,max,0,0,4,20.0,3.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,651
4,1,a2,fair,0,0,4,42.5,22.5,22.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,97.5,651
5,0,a1,max,0,0,4,20.0,22.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,651
5,1,a2,fair,0,0,4,67.5,47.5,47.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,112.5,651
6,0,a1,max,0,0,4,20.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651
6,1,a2,fair,0,0,4,92.5,72.5,72.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,127.5,651
7,0,a1,max,0,0,4,20.0,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651
7,1,a2,fair,0,0,4,117.5,97.5,97.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,142.5,651
8,0,a1,max,0,0,4,20.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651
8,1,a2,fair,0,0,4,142.5,122.5,122.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,157.5,651
9,0,a1,max,0,0,4,15.0,117.5,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,651
9,1,a2,fair,0,0,4,161.25,136.25,141.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,168.75,651
0,0,a1,max,0,0,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,652
0,1,a2,fair,0,0,4,15.0,-15.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,652
1,0,a1,max,0,0,4,16.25,-8.75,-3.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,33.75,652
1,1,a2,fair,0,0,4,11.25,-12.5,-8.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,48.75,652
2,0,a1,max,0,0,4,-3.75,-32.5,-23.75,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,93.75,652
2,1,a2,fair,0,0,4,17.5,-26.25,-2.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,52.5,652
3,0,a1,max,0,0,4,-18.75,-41.25,-38.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,138.75,652
3,1,a2,fair,0,0,4,16.25,-42.5,-3.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,63.75,652
4,0,a1,max,0,0,4,-28.75,-52.5,-48.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,168.75,652
4,1,a2,fair,0,0,4,15.0,-53.75,-5.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,75.0,652
5,0,a1,max,0,0,4,-38.75,-63.75,-58.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,198.75,652
5,1,a2,fair,0,0,4,15.0,-63.75,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,75.0,652
6,0,a1,max,0,0,4,-48.75,-73.75,-68.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,228.75,652
6,1,a2,fair,0,0,4,15.0,-73.75,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,75.0,652
7,0,a1,max,0,0,4,-63.75,-88.75,-83.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,273.75,652
7,1,a2,fair,0,0,4,15.0,-88.75,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,75.0,652
8,0,a1,max,0,0,4,-68.75,-93.75,-88.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,288.75,652
8,1,a2,fair,0,0,4,15.0,-93.75,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,75.0,652
9,0,a1,max,0,0,4,-73.75,-98.75,-93.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,303.75,652
9,1,a2,fair,0,0,4,15.0,-98.75,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,75.0,652
0,0,a1,max,0,0,4,0.0,-20.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,653
0,1,a2,fair,0,0,4,15.0,-25.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,653
1,0,a1,max,0,0,4,6.25,-18.75,-13.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,63.75,653
1,1,a2,fair,0,0,4,13.75,-20.0,-6.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,26.25,653
2,0,a1,max,0,0,4,-3.75,-30.0,-23.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,93.75,653
2,1,a2,fair,0,0,4,13.75,-30.0,-6.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,26.25,653
3,0,a1,max,0,0,4,-13.75,-40.0,-33.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,123.75,653
3,1,a2,fair,0,0,4,13.75,-40.0,-6.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,26.25,653
4,0,a1,max,0,0,4,-23.75,-50.0,-43.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,153.75,653
4,1,a2,fair,0,0,4,13.75,-50.0,-6.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,26.25,653
5,0,a1,max,0,0,4,-23.75,-50.0,-43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.75,653
5,1,a2,fair,0,0,4,20.0,-43.75,0.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,30.0,653
6,0,a1,max,0,0,4,-23.75,-43.75,-43.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,153.75,653
6,1,a2,fair,0,0,4,20.0,-43.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,30.0,653
7,0,a1,max,0,0,4,-23.75,-43.75,-43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.75,653
7,1,a2,fair,0,0,4,20.0,-43.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,30.0,653
8,0,a1,max,0,0,4,-23.75,-43.75,-43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.75,653
8,1,a2,fair,0,0,4,26.25,-37.5,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,33.75,653
9,0,a1,max,0,0,4,-23.75,-37.5,-43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.75,653
9,1,a2,fair,0,0,4,26.25,-37.5,6.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,33.75,653
0,0,a1,max,0,0,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,654
0,1,a2,fair,0,0,4,20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654
1,0,a1,max,0,0,4,16.25,-3.75,-3.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,33.75,654
1,1,a2,fair,0,0,4,20.0,-3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654
2,0,a1,max,0,0,4,11.25,-8.75,-8.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,48.75,654
2,1,a2,fair,0,0,4,20.0,-8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654
3,0,a1,max,0,0,4,11.25,-8.75,-8.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,48.75,654
3,1,a2,fair,0,0,4,20.0,-8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654
4,0,a1,max,0,0,4,11.25,-8.75,-8.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,48.75,654
4,1,a2,fair,0,0,4,20.0,-8.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,654
5,0,a1,max,0,0,4,11.25,-8.75,-8.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,48.75,654
5,1,a2,fair,0,0,4,20.0,-8.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,654
6,0,a1,max,0,0,4,11.25,-8.75,-8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,654
6,1,a2,fair,0,0,4,20.0,-8.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,654
7,0,a1,max,0,0,4,11.25,-8.75,-8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,654
7,1,a2,fair,0,0,4,20.0,-8.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,654
8,0,a1,max,0,0,4,11.25,-8.75,-8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,654
8,1,a2,fair,0,0,4,26.25,-2.5,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,654
9,0,a1,max,0,0,4,11.25,-2.5,-8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,654
9,1,a2,fair,0,0,4,26.25,-2.5,6.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3.75,654
0,0,a1,max,0,0,4,38.75,18.75,18.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,11.25,655
0,1,a2,fair,0,0,4,10.0,8.75,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,655
1,0,a1,max,0,0,4,23.75,-6.25,3.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,56.25,655
1,1,a2,fair,0,0,4,8.75,-7.5,-11.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,41.25,655
2,0,a1,max,0,0,4,3.75,-27.5,-16.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,116.25,655
2,1,a2,fair,0,0,4,3.75,-32.5,-16.25,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,86.25,655
3,0,a1,max,0,0,4,-11.25,-47.5,-31.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,161.25,655
3,1,a2,fair,0,0,4,3.75,-47.5,-16.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,86.25,655
4,0,a1,max,0,0,4,-26.25,-62.5,-46.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,206.25,655
4,1,a2,fair,0,0,4,3.75,-62.5,-16.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,86.25,655
5,0,a1,max,0,0,4,-41.25,-77.5,-61.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,251.25,655
5,1,a2,fair,0,0,4,10.0,-71.25,-10.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,90.0,655
6,0,a1,max,0,0,4,-56.25,-86.25,-76.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,296.25,655
6,1,a2,fair,0,0,4,22.5,-73.75,2.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,97.5,655
7,0,a1,max,0,0,4,-71.25,-88.75,-91.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,341.25,655
7,1,a2,fair,0,0,4,35.0,-76.25,15.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,105.0,655
8,0,a1,max,0,0,4,-81.25,-86.25,-101.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,371.25,655
8,1,a2,fair,0,0,4,53.75,-67.5,33.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,116.25,655
9,0,a1,max,0,0,4,-91.25,-77.5,-111.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,401.25,655
9,1,a2,fair,0,0,4,60.0,-71.25,40.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,120.0,655
0,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,656
0,1,a2,fair,0,0,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,656
1,0,a1,max,0,0,4,20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,656
1,1,a2,fair,0,0,4,10.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,30.0,656
2,0,a1,max,0,0,4,20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,656
2,1,a2,fair,0,0,4,8.75,-11.25,-11.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,41.25,656
3,0,a1,max,0,0,4,20.0,-11.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,656
3,1,a2,fair,0,0,4,7.5,-12.5,-12.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,52.5,656
4,0,a1,max,0,0,4,20.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,656
4,1,a2,fair,0,0,4,5.0,-15.0,-15.0,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,75.0,656
5,0,a1,max,0,0,4,20.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,656
5,1,a2,fair,0,0,4,5.0,-15.0,-15.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,75.0,656
6,0,a1,max,0,0,4,20.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656
6,1,a2,fair,0,0,4,5.0,-15.0,-15.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,75.0,656
7,0,a1,max,0,0,4,15.0,-20.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,656
7,1,a2,fair,0,0,4,17.5,-7.5,-2.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,82.5,656
8,0,a1,max,0,0,4,10.0,-12.5,-10.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,30.0,656
8,1,a2,fair,0,0,4,30.0,0.0,10.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,90.0,656
9,0,a1,max,0,0,4,5.0,-5.0,-15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,45.0,656
9,1,a2,fair,0,0,4,42.5,7.5,22.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,97.5,656
0,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,657
0,1,a2,fair,0,0,4,0.0,-20.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,657
1,0,a1,max,0,0,4,22.5,-17.5,2.5,5.0,5.0,15.0,7.5,0.5,2.5,7.5,7.5,657
1,1,a2,fair,0,0,4,-15.0,-32.5,-35.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,105.0,657
2,0,a1,max,0,0,4,2.5,-52.5,-17.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,67.5,657
2,1,a2,fair,0,0,4,3.75,-33.75,-16.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,116.25,657
3,0,a1,max,0,0,4,-2.5,-38.75,-22.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,82.5,657
3,1,a2,fair,0,0,4,16.25,-26.25,-3.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,123.75,657
4,0,a1,max,0,0,4,-2.5,-26.25,-22.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,82.5,657
4,1,a2,fair,0,0,4,22.5,-20.0,2.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,127.5,657
5,0,a1,max,0,0,4,-7.5,-25.0,-27.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,97.5,657
5,1,a2,fair,0,0,4,28.75,-18.75,8.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,131.25,657
6,0,a1,max,0,0,4,-27.5,-38.75,-47.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,157.5,657
6,1,a2,fair,0,0,4,35.0,-32.5,15.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,135.0,657
7,0,a1,max,0,0,4,-37.5,-42.5,-57.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,187.5,657
7,1,a2,fair,0,0,4,47.5,-30.0,27.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,142.5,657
8,0,a1,max,0,0,4,-42.5,-35.0,-62.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,202.5,657
8,1,a2,fair,0,0,4,53.75,-28.75,33.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,146.25,657
9,0,a1,max,0,0,4,-47.5,-33.75,-67.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,217.5,657
9,1,a2,fair,0,0,4,60.0,-27.5,40.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,150.0,657
0,0,a1,max,0,0,4,26.25,6.25,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,658
0,1,a2,fair,0,0,4,15.0,1.25,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,658
1,0,a1,max,0,0,4,32.5,7.5,12.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,7.5,658
1,1,a2,fair,0,0,4,15.0,7.5,-5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,15.0,658
2,0,a1,max,0,0,4,32.5,7.5,12.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,7.5,658
2,1,a2,fair,0,0,4,15.0,7.5,-5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,15.0,658
3,0,a1,max,0,0,4,32.5,7.5,12.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,7.5,658
3,1,a2,fair,0,0,4,15.0,7.5,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,658
4,0,a1,max,0,0,4,27.5,2.5,7.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,22.5,658
4,1,a2,fair,0,0,4,15.0,2.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,658
5,0,a1,max,0,0,4,17.5,-7.5,-2.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,52.5,658
5,1,a2,fair,0,0,4,15.0,-7.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,658
6,0,a1,max,0,0,4,7.5,-17.5,-12.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,82.5,658
6,1,a2,fair,0,0,4,15.0,-17.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,658
7,0,a1,max,0,0,4,2.5,-22.5,-17.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,97.5,658
7,1,a2,fair,0,0,4,15.0,-22.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,658
8,0,a1,max,0,0,4,-2.5,-27.5,-22.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,112.5,658
8,1,a2,fair,0,0,4,15.0,-27.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,658
9,0,a1,max,0,0,4,-12.5,-37.5,-32.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,142.5,658
9,1,a2,fair,0,0,4,15.0,-37.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,658
0,0,a1,max,0,0,4,38.75,18.75,18.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,11.25,659
0,1,a2,fair,0,0,4,10.0,8.75,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,659
1,0,a1,max,0,0,4,23.75,-6.25,3.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,56.25,659
1,1,a2,fair,0,0,4,8.75,-7.5,-11.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,41.25,659
2,0,a1,max,0,0,4,3.75,-27.5,-16.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,116.25,659
2,1,a2,fair,0,0,4,6.25,-30.0,-13.75,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,63.75,659
3,0,a1,max,0,0,4,-16.25,-50.0,-36.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,176.25,659
3,1,a2,fair,0,0,4,3.75,-52.5,-16.25,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,86.25,659
4,0,a1,max,0,0,4,-26.25,-62.5,-46.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,206.25,659
4,1,a2,fair,0,0,4,2.5,-63.75,-17.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,97.5,659
5,0,a1,max,0,0,4,-41.25,-78.75,-61.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,251.25,659
5,1,a2,fair,0,0,4,1.25,-80.0,-18.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,108.75,659
6,0,a1,max,0,0,4,-41.25,-80.0,-61.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,251.25,659
6,1,a2,fair,0,0,4,13.75,-67.5,-6.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,116.25,659
7,0,a1,max,0,0,4,-41.25,-67.5,-61.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,251.25,659
7,1,a2,fair,0,0,4,26.25,-55.0,6.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,123.75,659
8,0,a1,max,0,0,4,-41.25,-55.0,-61.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,251.25,659
8,1,a2,fair,0,0,4,32.5,-48.75,12.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,127.5,659
9,0,a1,max,0,0,4,-46.25,-53.75,-66.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,266.25,659
9,1,a2,fair,0,0,4,45.0,-41.25,25.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,135.0,659
0,0,a1,max,0,0,4,0.0,-20.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,660
0,1,a2,fair,0,0,4,16.25,-23.75,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,660
1,0,a1,max,0,0,4,-20.0,-43.75,-40.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,120.0,660
1,1,a2,fair,0,0,4,12.5,-47.5,-7.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,67.5,660
2,0,a1,max,0,0,4,-35.0,-62.5,-55.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,165.0,660
2,1,a2,fair,0,0,4,25.0,-50.0,5.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,75.0,660
3,0,a1,max,0,0,4,-55.0,-70.0,-75.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,225.0,660
3,1,a2,fair,0,0,4,43.75,-51.25,23.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,86.25,660
4,0,a1,max,0,0,4,-75.0,-71.25,-95.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,285.0,660
4,1,a2,fair,0,0,4,68.75,-46.25,48.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,101.25,660
5,0,a1,max,0,0,4,-95.0,-66.25,-115.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,345.0,660
5,1,a2,fair,0,0,4,93.75,-41.25,73.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,116.25,660
6,0,a1,max,0,0,4,-100.0,-46.25,-120.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,360.0,660
6,1,a2,fair,0,0,4,112.5,-27.5,92.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,127.5,660
7,0,a1,max,0,0,4,-120.0,-47.5,-140.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,420.0,660
7,1,a2,fair,0,0,4,137.5,-22.5,117.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,142.5,660
8,0,a1,max,0,0,4,-125.0,-27.5,-145.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,435.0,660
8,1,a2,fair,0,0,4,156.25,-8.75,136.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,153.75,660
9,0,a1,max,0,0,4,-130.0,-13.75,-150.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,450.0,660
9,1,a2,fair,0,0,4,175.0,5.0,155.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,165.0,660
0,0,a1,max,0,0,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,661
0,1,a2,fair,0,0,4,15.0,-15.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,661
1,0,a1,max,0,0,4,0.0,-25.0,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,60.0,661
1,1,a2,fair,0,0,4,11.25,-28.75,-8.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,48.75,661
2,0,a1,max,0,0,4,0.0,-28.75,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,661
2,1,a2,fair,0,0,4,7.5,-32.5,-12.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,82.5,661
3,0,a1,max,0,0,4,0.0,-32.5,-20.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,60.0,661
3,1,a2,fair,0,0,4,26.25,-13.75,6.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,93.75,661
4,0,a1,max,0,0,4,0.0,-13.75,-20.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,60.0,661
4,1,a2,fair,0,0,4,45.0,5.0,25.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,105.0,661
5,0,a1,max,0,0,4,0.0,5.0,-20.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,60.0,661
5,1,a2,fair,0,0,4,70.0,30.0,50.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,120.0,661
6,0,a1,max,0,0,4,0.0,30.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,661
6,1,a2,fair,0,0,4,76.25,36.25,56.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,123.75,661
7,0,a1,max,0,0,4,0.0,36.25,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,661
7,1,a2,fair,0,0,4,82.5,42.5,62.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,127.5,661
8,0,a1,max,0,0,4,0.0,42.5,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,661
8,1,a2,fair,0,0,4,82.5,42.5,62.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,127.5,661
9,0,a1,max,0,0,4,0.0,42.5,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,661
9,1,a2,fair,0,0,4,82.5,42.5,62.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,127.5,661
0,0,a1,max,0,0,4,26.25,6.25,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,662
0,1,a2,fair,0,0,4,15.0,1.25,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,662
